index,PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,UTILITY_AVAIL,MZZONE,SALES_PRICE,PROPERTY_AGE,BUILDTYPE_commercial,BUILDTYPE_house,BUILDTYPE_others,AREA_INT_SQFT,AREA_N_ROOM
2011-06-22,P02959,1.0,854.0,118.0,2.0,1.0,0.0,2006-06-23,4.0,6.0,7581750.0,4.996577686516085,0.0,1.0,0.0,854.0,2.0
2011-06-23,P02956,1.0,1098.0,41.0,3.0,3.0,1.0,1987-06-29,1.0,2.0,6465000.0,23.983572895277206,0.0,1.0,0.0,1098.0,3.0
2011-06-24,P02951,3.0,774.0,113.0,2.0,1.0,0.0,1980-07-01,1.0,4.0,5899450.0,30.978781656399725,0.0,1.0,0.0,2322.0,6.0
2011-06-25,P02940,1.0,922.0,96.0,3.0,5.0,0.0,1963-07-07,4.0,1.0,3863750.0,47.96714579055441,0.0,0.0,1.0,922.0,3.0
2011-06-26,P02933,1.0,636.0,35.0,2.0,3.0,0.0,1984-07-02,4.0,4.0,4706750.0,26.981519507186857,0.0,0.0,1.0,636.0,2.0
2011-06-27,P02931,2.0,1129.0,28.0,3.0,4.0,0.0,1998-06-30,1.0,1.0,6579195.0,12.991101984941821,0.0,0.0,1.0,2258.0,6.0
2011-06-28,P02927,2.0,1144.0,81.0,3.0,1.0,1.0,1993-07-02,4.0,4.0,8737670.0,17.987679671457904,0.0,1.0,0.0,2288.0,6.0
2011-06-29,P02917,1.0,926.0,98.0,3.0,2.0,0.0,1991-07-04,1.0,5.0,6877000.0,19.98631074606434,0.0,1.0,0.0,926.0,3.0
2011-06-30,P02911,1.0,698.0,89.0,2.0,5.0,0.0,1964-07-11,1.0,2.0,3717250.0,46.9678302532512,0.0,1.0,0.0,698.0,2.0
2011-07-01,P02906,1.0,1496.0,144.0,4.0,4.0,0.0,1986-07-07,3.0,4.0,7929750.0,24.982888432580424,0.0,1.0,0.0,1496.0,4.0
2011-07-02,P02902,1.0,1615.0,30.0,4.0,4.0,1.0,1985-07-08,2.0,3.0,8586625.0,25.982203969883642,0.0,0.0,1.0,1615.0,4.0
2011-07-03,P02896,3.0,732.0,96.0,2.0,3.0,1.0,2007-07-04,1.0,4.0,7978600.0,3.997262149212868,0.0,1.0,0.0,2196.0,6.0
2011-07-04,P02891,1.0,1047.0,63.0,3.0,5.0,0.0,1997-07-07,2.0,3.0,8597500.0,13.990417522245037,1.0,0.0,0.0,1047.0,3.0
2011-07-05,P02887,2.0,603.0,181.0,2.0,3.0,0.0,1971-07-15,3.0,3.0,5342000.0,39.97262149212868,0.0,1.0,0.0,1206.0,4.0
2011-07-06,P02880,3.0,770.0,191.0,2.0,3.0,0.0,2006-07-07,4.0,4.0,6348750.0,4.996577686516085,0.0,1.0,0.0,2310.0,6.0
2011-07-07,P02879,7.0,1918.0,150.0,5.0,2.0,1.0,1969-07-17,1.0,5.0,12574290.0,41.97125256673511,0.0,1.0,0.0,13426.0,35.0
2011-07-08,P02873,3.0,983.0,49.0,3.0,1.0,0.0,1982-07-15,4.0,6.0,8978460.0,28.980150581793293,0.0,0.0,1.0,2949.0,9.0
2011-07-09,P02865,1.0,884.0,21.0,2.0,2.0,0.0,1964-07-20,1.0,1.0,3226250.0,46.9678302532512,0.0,1.0,0.0,884.0,2.0
2011-07-10,P02860,1.0,1341.0,152.0,4.0,1.0,0.0,2001-07-12,4.0,4.0,7131000.0,9.99315537303217,0.0,1.0,0.0,1341.0,4.0
2011-07-11,P02856,2.0,1249.0,179.0,4.0,2.0,0.0,2006-07-12,3.0,3.0,9333075.0,4.996577686516085,0.0,0.0,1.0,2498.0,8.0
2011-07-12,P02851,5.0,1752.0,70.0,4.0,2.0,0.0,1987-07-18,4.0,3.0,8535580.0,23.983572895277206,0.0,0.0,1.0,8760.0,20.0
2011-07-13,P02849,7.0,1624.0,117.0,4.0,4.0,1.0,1972-07-22,3.0,6.0,19722030.0,38.97330595482546,1.0,0.0,0.0,11368.0,28.0
2011-07-14,P02846,1.0,1058.0,132.0,3.0,3.0,0.0,1988-07-19,3.0,5.0,7370250.0,22.98425735797399,0.0,1.0,0.0,1058.0,3.0
2011-07-15,P02841,5.0,1574.0,101.0,4.0,1.0,0.0,1993-07-19,4.0,2.0,7230510.0,17.987679671457904,0.0,1.0,0.0,7870.0,20.0
2011-07-16,P02838,4.0,1301.0,103.0,3.0,3.0,1.0,1997-07-19,4.0,4.0,9675500.0,13.990417522245037,0.0,0.0,1.0,5204.0,12.0
2011-07-17,P02830,1.0,1226.0,66.0,3.0,4.0,0.0,1977-07-25,3.0,3.0,5716250.0,33.97672826830938,0.0,0.0,1.0,1226.0,3.0
2011-07-18,P02827,1.0,1175.0,98.0,3.0,1.0,0.0,2006-07-19,1.0,4.0,6898250.0,4.996577686516085,0.0,1.0,0.0,1175.0,3.0
2011-07-19,P02818,1.0,881.0,29.0,2.0,2.0,0.0,1964-07-30,3.0,1.0,5572250.0,46.9678302532512,1.0,0.0,0.0,881.0,2.0
2011-07-20,P02814,2.0,998.0,173.0,3.0,2.0,1.0,1979-07-28,2.0,1.0,6587380.0,31.978097193702943,0.0,0.0,1.0,1996.0,6.0
2011-07-21,P02811,5.0,1528.0,143.0,4.0,5.0,0.0,1997-07-24,4.0,2.0,7882680.0,13.990417522245037,0.0,0.0,1.0,7640.0,20.0
2011-07-22,P02807,1.0,1057.0,49.0,3.0,1.0,0.0,1990-07-27,2.0,1.0,3968625.0,20.985626283367555,0.0,0.0,1.0,1057.0,3.0
2011-07-23,P02801,1.0,1637.0,100.0,4.0,3.0,1.0,1967-08-03,1.0,6.0,9407500.0,43.969883641341546,0.0,1.0,0.0,1637.0,4.0
2011-07-24,P02798,1.0,850.0,99.0,2.0,1.0,0.0,1981-07-31,2.0,1.0,3874500.0,29.97946611909651,0.0,1.0,0.0,850.0,2.0
2011-07-25,P02794,1.0,770.0,131.0,2.0,1.0,1.0,1962-08-06,3.0,2.0,6386750.0,48.96646132785763,1.0,0.0,0.0,770.0,2.0
2011-07-26,P02788,1.0,751.0,169.0,2.0,5.0,1.0,1970-08-05,3.0,4.0,6348250.0,40.9719370294319,0.0,1.0,0.0,751.0,2.0
2011-07-27,P02785,3.0,790.0,28.0,2.0,2.0,0.0,1977-08-04,3.0,5.0,6846100.0,33.97672826830938,0.0,1.0,0.0,2370.0,6.0
2011-07-28,P02874,6.0,1587.0,147.0,4.0,3.0,0.0,1969-07-18,2.0,6.0,10880340.0,42.026009582477755,0.0,1.0,0.0,9522.0,24.0
2011-07-29,P02784,3.0,829.0,18.0,3.0,4.0,1.0,1978-08-06,2.0,6.0,9179950.0,32.97741273100616,0.0,1.0,0.0,2487.0,9.0
2011-07-30,P02775,1.0,698.0,110.0,2.0,4.0,1.0,1966-08-10,1.0,1.0,3247750.0,44.969199178644764,0.0,1.0,0.0,698.0,2.0
2011-07-31,P02772,2.0,731.0,191.0,2.0,5.0,1.0,1988-08-05,2.0,5.0,7995545.0,22.98425735797399,0.0,1.0,0.0,1462.0,4.0
2011-08-01,P02857,2.0,811.0,192.0,3.0,1.0,1.0,2005-07-12,3.0,1.0,8824390.0,6.053388090349076,1.0,0.0,0.0,1622.0,6.0
2011-08-02,P02767,1.0,694.0,15.0,2.0,5.0,1.0,1972-08-11,1.0,2.0,6527250.0,38.97330595482546,1.0,0.0,0.0,694.0,2.0
2011-08-03,P02762,1.0,501.0,123.0,2.0,5.0,0.0,1985-08-09,2.0,4.0,5555875.0,25.982203969883642,0.0,0.0,1.0,501.0,2.0
2011-08-04,P02754,1.0,663.0,41.0,2.0,1.0,1.0,1991-08-09,3.0,2.0,4408125.0,19.98631074606434,0.0,0.0,1.0,663.0,2.0
2011-08-05,P02751,1.0,1396.0,139.0,4.0,3.0,0.0,1970-08-15,1.0,2.0,6049750.0,40.9719370294319,0.0,1.0,0.0,1396.0,4.0
2011-08-06,P02748,3.0,816.0,123.0,3.0,4.0,1.0,1979-08-14,3.0,6.0,8227800.0,31.978097193702943,0.0,1.0,0.0,2448.0,9.0
2011-08-07,P02743,2.0,630.0,174.0,2.0,1.0,0.0,1995-08-11,1.0,5.0,9683840.0,15.989048596851472,1.0,0.0,0.0,1260.0,4.0
2011-08-08,P02737,1.0,594.0,195.0,2.0,2.0,0.0,1969-08-18,4.0,6.0,5308500.0,41.97125256673511,0.0,1.0,0.0,594.0,2.0
2011-08-09,P02735,6.0,1791.0,165.0,4.0,3.0,1.0,2003-08-11,2.0,4.0,20234860.0,7.994524298425736,1.0,0.0,0.0,10746.0,24.0
2011-08-10,P02724,1.0,835.0,79.0,2.0,4.0,1.0,1973-08-19,2.0,4.0,6454125.0,37.973990417522245,0.0,0.0,1.0,835.0,2.0
2011-08-11,P02722,2.0,1243.0,21.0,4.0,1.0,1.0,1976-08-19,3.0,3.0,8270125.0,34.97604380561259,0.0,1.0,0.0,2486.0,8.0
2011-08-12,P02716,1.0,627.0,49.0,2.0,2.0,0.0,1983-08-19,3.0,6.0,6587500.0,27.980835044490075,0.0,1.0,0.0,627.0,2.0
2011-08-13,P02709,1.0,1142.0,90.0,3.0,3.0,1.0,1984-08-19,2.0,2.0,5483250.0,26.981519507186857,0.0,1.0,0.0,1142.0,3.0
2011-08-14,P02703,5.0,1591.0,154.0,4.0,1.0,0.0,1973-08-23,1.0,5.0,13522410.0,37.973990417522245,1.0,0.0,0.0,7955.0,20.0
2011-08-15,P02694,1.0,920.0,126.0,3.0,1.0,1.0,1999-08-18,2.0,1.0,6662000.0,11.991786447638603,1.0,0.0,0.0,920.0,3.0
2011-08-16,P02691,1.0,1156.0,11.0,3.0,4.0,1.0,1988-08-21,4.0,5.0,8224250.0,22.98425735797399,0.0,1.0,0.0,1156.0,3.0
2011-08-17,P02689,3.0,803.0,103.0,3.0,4.0,0.0,1991-08-22,2.0,5.0,6811400.0,19.98631074606434,0.0,1.0,0.0,2409.0,9.0
2011-08-18,P02684,1.0,1220.0,134.0,3.0,3.0,1.0,2001-08-20,2.0,1.0,5821000.0,9.99315537303217,0.0,0.0,1.0,1220.0,3.0
2011-08-19,P02678,2.0,1138.0,194.0,3.0,3.0,0.0,1988-08-24,2.0,3.0,7704145.0,22.98425735797399,0.0,1.0,0.0,2276.0,6.0
2011-08-20,P02675,2.0,990.0,44.0,3.0,5.0,1.0,2004-08-21,4.0,4.0,8885505.0,6.995208761122519,0.0,1.0,0.0,1980.0,6.0
2011-08-21,P02671,1.0,1649.0,93.0,4.0,4.0,1.0,1990-08-26,4.0,2.0,8438625.0,20.985626283367555,0.0,0.0,1.0,1649.0,4.0
2011-08-22,P02667,3.0,1052.0,113.0,3.0,1.0,0.0,1976-08-30,3.0,4.0,7871490.0,34.97604380561259,0.0,0.0,1.0,3156.0,9.0
2011-08-23,P02661,1.0,1298.0,69.0,3.0,2.0,0.0,1992-08-27,3.0,3.0,6686000.0,18.986995208761122,0.0,0.0,1.0,1298.0,3.0
2011-08-24,P02659,2.0,1268.0,185.0,4.0,4.0,0.0,1996-08-27,4.0,6.0,10769525.0,14.989733059548255,0.0,0.0,1.0,2536.0,8.0
2011-08-25,P02657,2.0,712.0,37.0,2.0,3.0,0.0,1996-08-28,4.0,5.0,6978025.0,14.989733059548255,0.0,1.0,0.0,1424.0,4.0
2011-08-26,P02652,1.0,1245.0,106.0,3.0,1.0,0.0,1983-09-02,2.0,1.0,4918375.0,27.980835044490075,0.0,0.0,1.0,1245.0,3.0
2011-08-27,P02646,1.0,1245.0,38.0,3.0,1.0,0.0,1989-09-01,4.0,1.0,8458500.0,21.984941820670773,1.0,0.0,0.0,1245.0,3.0
2011-08-28,P02644,3.0,717.0,171.0,2.0,3.0,1.0,1997-08-31,3.0,4.0,9606700.0,13.990417522245037,1.0,0.0,0.0,2151.0,6.0
2011-08-29,P02640,6.0,1779.0,114.0,4.0,2.0,1.0,1998-09-01,2.0,5.0,12352710.0,12.991101984941821,0.0,1.0,0.0,10674.0,24.0
2011-08-30,P02631,1.0,701.0,78.0,2.0,3.0,0.0,1969-09-09,2.0,3.0,5248500.0,41.97125256673511,1.0,0.0,0.0,701.0,2.0
2011-08-31,P02624,1.0,889.0,128.0,3.0,2.0,0.0,1971-09-10,2.0,3.0,5553875.0,39.97262149212868,0.0,0.0,1.0,889.0,3.0
2011-09-01,P02622,3.0,768.0,87.0,2.0,2.0,0.0,2001-09-03,4.0,5.0,6789500.0,9.99315537303217,0.0,1.0,0.0,2304.0,6.0
2011-09-02,P02611,1.0,1449.0,46.0,4.0,2.0,0.0,1993-09-06,3.0,2.0,5464000.0,17.987679671457904,0.0,1.0,0.0,1449.0,4.0
2011-09-03,P02605,1.0,1035.0,162.0,3.0,3.0,0.0,2004-09-04,3.0,1.0,6624250.0,6.995208761122519,1.0,0.0,0.0,1035.0,3.0
2011-09-04,P02598,1.0,707.0,126.0,2.0,4.0,0.0,1983-09-11,1.0,1.0,3172500.0,27.980835044490075,0.0,1.0,0.0,707.0,2.0
2011-09-05,P02595,2.0,1178.0,109.0,3.0,1.0,0.0,1983-09-12,4.0,1.0,6652020.0,27.980835044490075,0.0,0.0,1.0,2356.0,6.0
2011-09-06,P02588,2.0,698.0,46.0,2.0,4.0,1.0,1990-09-11,3.0,3.0,9155815.0,20.985626283367555,1.0,0.0,0.0,1396.0,4.0
2011-09-07,P02582,1.0,571.0,0.0,2.0,5.0,1.0,1995-09-11,4.0,1.0,4627500.0,15.989048596851472,0.0,1.0,0.0,571.0,2.0
2011-09-08,P02577,1.0,1639.0,43.0,4.0,1.0,1.0,1975-09-17,3.0,5.0,9464500.0,35.97535934291581,0.0,1.0,0.0,1639.0,4.0
2011-09-09,P02572,2.0,846.0,80.0,3.0,2.0,0.0,1987-09-15,1.0,2.0,5576560.0,23.983572895277206,0.0,0.0,1.0,1692.0,6.0
2011-09-10,P02567,1.0,1607.0,77.0,4.0,1.0,0.0,1980-09-17,4.0,2.0,7404375.0,30.978781656399725,0.0,0.0,1.0,1607.0,4.0
2011-09-11,P02558,1.0,851.0,105.0,2.0,1.0,0.0,1982-09-18,4.0,2.0,3572250.0,28.980150581793293,0.0,1.0,0.0,851.0,2.0
2011-09-12,P02551,1.0,606.0,86.0,2.0,3.0,0.0,1998-09-15,2.0,5.0,6564750.0,12.991101984941821,1.0,0.0,0.0,606.0,2.0
2011-09-13,P02545,1.0,586.0,45.0,2.0,3.0,0.0,1969-09-23,3.0,4.0,4737250.0,41.97125256673511,0.0,0.0,1.0,586.0,2.0
2011-09-14,P02541,4.0,1310.0,46.0,3.0,2.0,0.0,1994-09-18,3.0,6.0,12351340.0,16.98836413415469,1.0,0.0,0.0,5240.0,12.0
2011-09-15,P02533,1.0,1450.0,114.0,4.0,4.0,0.0,1972-09-24,3.0,3.0,6890250.0,38.97330595482546,0.0,1.0,0.0,1450.0,4.0
2011-09-16,P02527,1.0,662.0,140.0,2.0,2.0,0.0,1961-09-28,4.0,3.0,5073500.0,49.96577686516085,1.0,0.0,0.0,662.0,2.0
2011-09-17,P02521,1.0,1275.0,123.0,3.0,3.0,1.0,1983-09-24,4.0,1.0,5955500.0,27.980835044490075,0.0,1.0,0.0,1275.0,3.0
2011-09-18,P02518,3.0,1119.0,97.0,3.0,5.0,0.0,1998-09-21,3.0,6.0,9722150.0,12.991101984941821,0.0,1.0,0.0,3357.0,9.0
2011-09-19,P02512,1.0,1198.0,51.0,3.0,2.0,1.0,1975-09-28,1.0,4.0,10599000.0,35.97535934291581,1.0,0.0,0.0,1198.0,3.0
2011-09-20,P02634,5.0,1870.0,175.0,5.0,3.0,1.0,1986-09-05,1.0,4.0,11551700.0,25.0403832991102,0.0,0.0,1.0,9350.0,25.0
2011-09-21,P02504,1.0,1050.0,189.0,3.0,5.0,1.0,1985-09-27,4.0,4.0,7877250.0,25.982203969883642,0.0,0.0,1.0,1050.0,3.0
2011-09-22,P02502,1.0,838.0,132.0,2.0,3.0,1.0,1989-09-27,2.0,1.0,5448750.0,21.984941820670773,0.0,0.0,1.0,838.0,2.0
2011-09-23,P02499,3.0,769.0,151.0,2.0,1.0,0.0,1977-10-01,1.0,4.0,6298700.0,33.97672826830938,0.0,1.0,0.0,2307.0,6.0
2011-09-24,P02492,6.0,1554.0,196.0,4.0,4.0,0.0,1987-09-30,3.0,5.0,18122230.0,23.983572895277206,1.0,0.0,0.0,9324.0,24.0
2011-09-25,P02484,1.0,1288.0,133.0,3.0,1.0,0.0,1968-10-05,3.0,3.0,4936250.0,42.97056810403833,0.0,1.0,0.0,1288.0,3.0
2011-09-26,P02478,3.0,1104.0,90.0,3.0,1.0,0.0,1991-10-01,3.0,6.0,9473200.0,19.98631074606434,0.0,1.0,0.0,3312.0,9.0
2011-09-27,P02477,3.0,900.0,186.0,3.0,1.0,0.0,1979-10-05,3.0,5.0,7855000.0,31.978097193702943,0.0,0.0,1.0,2700.0,9.0
2011-09-28,P02471,1.0,508.0,67.0,2.0,5.0,1.0,1962-10-10,1.0,3.0,6709750.0,48.96646132785763,1.0,0.0,0.0,508.0,2.0
2011-09-29,P02465,1.0,584.0,165.0,2.0,5.0,0.0,2000-10-01,3.0,2.0,3928250.0,10.992470910335387,0.0,0.0,1.0,584.0,2.0
2011-09-30,P02459,1.0,1329.0,151.0,3.0,3.0,0.0,1991-10-05,3.0,2.0,9585000.0,19.98631074606434,1.0,0.0,0.0,1329.0,3.0
2011-10-01,P02452,1.0,850.0,114.0,2.0,4.0,0.0,2003-10-03,1.0,1.0,3561750.0,7.994524298425736,0.0,0.0,1.0,850.0,2.0
2011-10-02,P02448,1.0,516.0,186.0,2.0,1.0,0.0,1978-10-10,3.0,1.0,3331750.0,32.97741273100616,1.0,0.0,0.0,516.0,2.0
2011-10-03,P02442,1.0,931.0,16.0,3.0,5.0,0.0,1993-10-07,4.0,1.0,6944500.0,17.987679671457904,1.0,0.0,0.0,931.0,3.0
2011-10-04,P02437,1.0,1445.0,111.0,4.0,2.0,0.0,1973-10-13,3.0,2.0,8783500.0,37.973990417522245,1.0,0.0,0.0,1445.0,4.0
2011-10-05,P02432,1.0,1636.0,5.0,4.0,1.0,0.0,1976-10-13,4.0,1.0,5624750.0,34.97604380561259,0.0,0.0,1.0,1636.0,4.0
2011-10-06,P02428,3.0,1031.0,66.0,3.0,1.0,1.0,1990-10-11,1.0,5.0,8816220.0,20.985626283367555,0.0,0.0,1.0,3093.0,9.0
2011-10-07,P02423,3.0,1082.0,81.0,3.0,2.0,1.0,1978-10-15,3.0,6.0,9079950.0,32.97741273100616,0.0,1.0,0.0,3246.0,9.0
2011-10-08,P02416,1.0,608.0,41.0,2.0,2.0,1.0,1996-10-11,1.0,3.0,6206250.0,14.989733059548255,1.0,0.0,0.0,608.0,2.0
2011-10-09,P02411,1.0,943.0,191.0,3.0,1.0,1.0,2001-10-11,3.0,2.0,5796000.0,9.99315537303217,0.0,1.0,0.0,943.0,3.0
2011-10-10,P02515,3.0,812.0,145.0,3.0,5.0,0.0,2005-09-20,3.0,6.0,8600300.0,6.053388090349076,0.0,1.0,0.0,2436.0,9.0
2011-10-11,P02404,3.0,862.0,124.0,3.0,1.0,0.0,1991-10-16,1.0,6.0,7184600.0,19.98631074606434,0.0,1.0,0.0,2586.0,9.0
2011-10-12,P02397,3.0,784.0,162.0,2.0,5.0,0.0,1985-10-18,4.0,5.0,7499900.0,25.982203969883642,0.0,1.0,0.0,2352.0,6.0
2011-10-13,P02394,3.0,1231.0,23.0,4.0,2.0,1.0,1998-10-16,2.0,5.0,9540150.0,12.991101984941821,0.0,1.0,0.0,3693.0,12.0
2011-10-14,P02392,2.0,1206.0,93.0,4.0,3.0,0.0,2000-10-16,1.0,2.0,8399365.0,10.992470910335387,0.0,0.0,1.0,2412.0,8.0
2011-10-15,P02380,1.0,508.0,108.0,2.0,2.0,1.0,1969-10-25,2.0,1.0,3944500.0,41.97125256673511,0.0,1.0,0.0,508.0,2.0
2011-10-16,P02368,1.0,695.0,152.0,2.0,3.0,0.0,1972-10-25,3.0,2.0,4342750.0,38.97330595482546,0.0,1.0,0.0,695.0,2.0
2011-10-17,P02362,1.0,1128.0,179.0,3.0,3.0,0.0,1997-10-20,1.0,2.0,4606500.0,13.990417522245037,0.0,1.0,0.0,1128.0,3.0
2011-10-18,P02355,1.0,662.0,172.0,2.0,2.0,1.0,1986-10-24,3.0,2.0,4740750.0,24.982888432580424,0.0,1.0,0.0,662.0,2.0
2011-10-19,P02352,1.0,668.0,172.0,2.0,3.0,0.0,2003-10-21,3.0,2.0,4268000.0,7.994524298425736,0.0,1.0,0.0,668.0,2.0
2011-10-20,P02348,4.0,1459.0,32.0,4.0,2.0,0.0,1990-10-25,2.0,5.0,8328620.0,20.985626283367555,0.0,1.0,0.0,5836.0,16.0
2011-10-21,P02344,4.0,1863.0,175.0,5.0,5.0,0.0,2003-10-23,4.0,6.0,11935020.0,7.994524298425736,0.0,0.0,1.0,7452.0,20.0
2011-10-22,P02334,1.0,1305.0,140.0,3.0,5.0,0.0,1973-10-31,2.0,4.0,6602375.0,37.973990417522245,0.0,0.0,1.0,1305.0,3.0
2011-10-23,P02332,3.0,733.0,62.0,2.0,5.0,0.0,1996-10-26,4.0,4.0,7487660.0,14.989733059548255,0.0,0.0,1.0,2199.0,6.0
2011-10-24,P02321,1.0,514.0,79.0,2.0,5.0,0.0,1973-11-02,4.0,2.0,3093500.0,37.973990417522245,0.0,1.0,0.0,514.0,2.0
2011-10-25,P02317,5.0,1997.0,7.0,5.0,2.0,0.0,1960-11-06,4.0,1.0,8391470.0,50.965092402464066,0.0,0.0,1.0,9985.0,25.0
2011-10-26,P02310,1.0,1192.0,152.0,3.0,2.0,0.0,1988-10-31,3.0,3.0,5342250.0,22.98425735797399,0.0,1.0,0.0,1192.0,3.0
2011-10-27,P02304,1.0,502.0,59.0,2.0,4.0,0.0,1993-10-31,2.0,3.0,5358500.0,17.987679671457904,1.0,0.0,0.0,502.0,2.0
2011-10-28,P02300,2.0,658.0,35.0,2.0,3.0,0.0,1986-11-03,4.0,3.0,6397375.0,24.982888432580424,0.0,1.0,0.0,1316.0,4.0
2011-10-29,P02294,1.0,1420.0,30.0,4.0,3.0,0.0,2005-10-30,2.0,5.0,9082000.0,5.9958932238193015,0.0,0.0,1.0,1420.0,4.0
2011-10-30,P02288,1.0,896.0,181.0,3.0,1.0,1.0,1983-11-06,4.0,5.0,7210000.0,27.980835044490075,0.0,1.0,0.0,896.0,3.0
2011-10-31,P02279,1.0,1226.0,168.0,3.0,3.0,0.0,2001-11-02,3.0,1.0,5100500.0,9.99315537303217,0.0,1.0,0.0,1226.0,3.0
2011-11-01,P02274,1.0,542.0,128.0,2.0,5.0,1.0,2002-11-03,2.0,3.0,7051750.0,8.993839835728952,1.0,0.0,0.0,542.0,2.0
2011-11-02,P02268,1.0,596.0,161.0,2.0,2.0,0.0,1984-11-08,2.0,5.0,5259250.0,26.981519507186857,0.0,1.0,0.0,596.0,2.0
2011-11-03,P02262,1.0,1190.0,37.0,3.0,2.0,1.0,1982-11-10,3.0,4.0,7967750.0,28.980150581793293,0.0,1.0,0.0,1190.0,3.0
2011-11-04,P02257,1.0,971.0,15.0,3.0,4.0,0.0,1983-11-11,4.0,5.0,6530500.0,27.980835044490075,0.0,1.0,0.0,971.0,3.0
2011-11-05,P02252,1.0,1401.0,20.0,4.0,1.0,1.0,1997-11-08,4.0,5.0,9965375.0,13.990417522245037,0.0,0.0,1.0,1401.0,4.0
2011-11-06,P02248,1.0,676.0,156.0,2.0,2.0,0.0,1982-11-13,1.0,1.0,3741250.0,28.980150581793293,0.0,0.0,1.0,676.0,2.0
2011-11-07,P02245,1.0,1497.0,24.0,4.0,1.0,1.0,1976-11-15,4.0,1.0,6931750.0,34.97604380561259,0.0,1.0,0.0,1497.0,4.0
2011-11-08,P02239,1.0,730.0,9.0,2.0,2.0,0.0,1965-11-19,1.0,2.0,5198500.0,45.96851471594798,1.0,0.0,0.0,730.0,2.0
2011-11-09,P02237,4.0,1400.0,143.0,4.0,4.0,0.0,1997-11-12,4.0,4.0,9150280.0,13.990417522245037,0.0,0.0,1.0,5600.0,16.0
2011-11-10,P02232,1.0,535.0,8.0,2.0,3.0,0.0,1964-11-21,2.0,4.0,3844375.0,46.9678302532512,0.0,0.0,1.0,535.0,2.0
2011-11-11,P02227,1.0,1121.0,77.0,3.0,4.0,1.0,1997-11-14,1.0,2.0,8947500.0,13.990417522245037,1.0,0.0,0.0,1121.0,3.0
2011-11-12,P02222,1.0,977.0,39.0,3.0,1.0,0.0,1996-11-15,3.0,2.0,7095250.0,14.989733059548255,1.0,0.0,0.0,977.0,3.0
2011-11-13,P02215,1.0,938.0,70.0,3.0,4.0,0.0,1965-11-24,4.0,2.0,4918500.0,45.96851471594798,0.0,1.0,0.0,938.0,3.0
2011-11-14,P02210,1.0,1164.0,0.0,3.0,3.0,1.0,1988-11-19,2.0,6.0,8381750.0,22.98425735797399,0.0,0.0,1.0,1164.0,3.0
2011-11-15,P02206,1.0,1418.0,175.0,4.0,4.0,1.0,1971-11-25,2.0,2.0,6555750.0,39.97262149212868,0.0,0.0,1.0,1418.0,4.0
2011-11-16,P02201,1.0,1265.0,55.0,3.0,3.0,0.0,2000-11-18,3.0,5.0,6927750.0,10.992470910335387,0.0,1.0,0.0,1265.0,3.0
2011-11-17,P02194,1.0,1088.0,178.0,3.0,2.0,0.0,1979-11-25,2.0,4.0,6368000.0,31.978097193702943,0.0,0.0,1.0,1088.0,3.0
2011-11-18,P02192,4.0,1404.0,10.0,4.0,3.0,0.0,1997-11-21,3.0,5.0,8511480.0,13.990417522245037,0.0,1.0,0.0,5616.0,16.0
2011-11-19,P02189,3.0,958.0,49.0,3.0,2.0,0.0,1999-11-22,1.0,6.0,9008060.0,11.991786447638603,0.0,0.0,1.0,2874.0,9.0
2011-11-20,P02292,3.0,1144.0,166.0,3.0,5.0,1.0,1975-11-08,2.0,5.0,8969400.0,36.03285420944559,0.0,1.0,0.0,3432.0,9.0
2011-11-21,P02185,1.0,631.0,46.0,2.0,4.0,1.0,1989-11-26,4.0,4.0,8269500.0,21.984941820670773,1.0,0.0,0.0,631.0,2.0
2011-11-22,P02180,1.0,575.0,86.0,2.0,2.0,0.0,2002-11-24,4.0,1.0,3975250.0,8.993839835728952,0.0,1.0,0.0,575.0,2.0
2011-11-23,P02177,5.0,1617.0,171.0,4.0,2.0,0.0,1969-12-03,3.0,6.0,8528890.0,41.97125256673511,0.0,1.0,0.0,8085.0,20.0
2011-11-24,P02176,4.0,1366.0,195.0,4.0,1.0,0.0,1982-12-01,2.0,4.0,7575380.0,28.980150581793293,0.0,1.0,0.0,5464.0,16.0
2011-11-25,P02169,3.0,840.0,180.0,3.0,1.0,0.0,1975-12-04,2.0,5.0,6791800.0,35.97535934291581,0.0,0.0,1.0,2520.0,9.0
2011-11-26,P02162,1.0,922.0,182.0,3.0,1.0,1.0,1969-12-06,2.0,1.0,6660500.0,41.97125256673511,1.0,0.0,0.0,922.0,3.0
2011-11-27,P02156,1.0,565.0,51.0,2.0,2.0,1.0,1991-12-02,3.0,3.0,4840375.0,19.98631074606434,0.0,0.0,1.0,565.0,2.0
2011-11-28,P02155,1.0,869.0,197.0,2.0,5.0,0.0,1966-12-09,2.0,5.0,6282125.0,44.969199178644764,0.0,0.0,1.0,869.0,2.0
2011-11-29,P02151,3.0,832.0,25.0,3.0,1.0,1.0,1978-12-07,4.0,4.0,8055350.0,32.97741273100616,0.0,1.0,0.0,2496.0,9.0
2011-11-30,P02147,1.0,1632.0,71.0,4.0,5.0,0.0,1961-12-12,1.0,3.0,6827500.0,49.96577686516085,0.0,0.0,1.0,1632.0,4.0
